Unnamed: 0,date_of_sale,address,postal_code,county,price,vat_exclusive,property_description,property_size,town,area_code
58186,14/10/2015,"14 Castle Terrace Court, St Margarets Ave, Malahide",,Dublin,335000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
58209,14/10/2015,"3 Coill Dubh Court, Coill Dubh, Malahide",,Dublin,418502.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
58214,14/10/2015,"4 Robswall, Malahide, Co. Dublin",,Dublin,361233.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
58251,15/10/2015,"46 Lissadel Wood, Swords Rd, Malahide",,Dublin,370000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
58283,16/10/2015,"10 The View, Robswall, Malahide",,Dublin,640000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
58305,16/10/2015,"2 Killeen Court, Malahide, Dublin",,Dublin,585000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
58311,16/10/2015,"220 Burnell Square, Northern Cross, Malahide Road",,Dublin,150000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
58318,16/10/2015,"3 Seabury Parade, Malahide, Dublin",,Dublin,445000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
58325,16/10/2015,"33 Castleway, Kinsealy Lane, Malahide",,Dublin,643171.8,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
58331,16/10/2015,"45 Seabury Glen, Malahide, Dublin",,Dublin,472000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
58423,20/10/2015,"17 The Terrace, Robswall, Malahide",,Dublin,405286.34,Yes,New Dwelling house /Apartment,greater than 125 sq metres,Malahide,Co. Dublin
58458,21/10/2015,"11 The Terrace, Robswall, Malahide",,Dublin,480176.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
58536,21/10/2015,"Gath Na Greine Mountfield, Seamount Rd, Malahide",,Dublin,685000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
58547,22/10/2015,"13 The Terrace, Robbswall, Malahide",,Dublin,545000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
58711,27/10/2015,"10 The Avenue, Robswell, Malahide",,Dublin,590308.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,Malahide,Co. Dublin
58790,28/10/2015,"7 The Terrace, Robswall, Malahide",,Dublin,436123.34,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
58889,30/10/2015,"26 Robswall Terrace, Malahide",,Dublin,361233.5,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
58947,30/10/2015,"Avoca Lodge, The Hill, Malahide",,Dublin,1140000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
58957,02/11/2015,"18 The Avenue, Robswall, Malahide",,Dublin,726872.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,Malahide,Co. Dublin
58991,03/11/2015,"16 Coill Dubh Avenue, Coill Dubh, Malahide",,Dublin,672566.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
59076,05/11/2015,"33 Seabury Meadows, Seabury, Malahide",,Dublin,435000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
59111,06/11/2015,"17 Coill Dubh Avenue, Coill Dubh, Malahide",,Dublin,414096.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
59113,06/11/2015,"18 Coill Dubh Avenue, Malahide, Co. Dublin",,Dublin,405286.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
59199,09/11/2015,"146 Seapark, Malahide, Dublin",,Dublin,580000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
59264,10/11/2015,"9 The Avenue, Robswall, Malahide",,Dublin,585903.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,Malahide,Co. Dublin
59279,11/11/2015,"19 The Terrace, Robswall, Malahide",,Dublin,506607.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,Malahide,Co. Dublin
59286,11/11/2015,"31 Gainsborough Green, Malahide, Co Dublin",,Dublin,490000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
59305,11/11/2015,"75 Chalfont Ave, Malahide, Dublin",,Dublin,545000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
59311,12/11/2015,"11 Coill Dubh Grove, Malahide",,Dublin,555066.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,Malahide,Co. Dublin
59395,13/11/2015,"22 The Terrace, Robswall, Malahide",,Dublin,449339.2,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
59482,17/11/2015,"20 Coill Dubh Avenue, Coill Dubh, Malahide",,Dublin,414096.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,Malahide,Co. Dublin
59584,19/11/2015,"27 Abington, Malahide, Dublin",,Dublin,1700000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
59669,20/11/2015,"23 Estuary Road, Malahide",,Dublin,440000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
59708,20/11/2015,"60 Inbhir Ide, Malahide, Dublin",,Dublin,365500.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
59747,23/11/2015,"32 The Terrace, Robswall, Malahide",,Dublin,427312.77,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
59817,25/11/2015,"11 Coill Dubh Avenue, Malahide",,Dublin,475000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
59818,25/11/2015,"12 Coill Dubh Grove, Coill Dubh, Malahide",,Dublin,559471.36,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
59827,25/11/2015,"17 Castle Terrace Court Apartments, Malahide",,Dublin,335000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
59880,26/11/2015,"17 Killeen Ave, Malahide, Dublin",,Dublin,540500.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
59887,26/11/2015,"22 Sleepy Hollow, Kinsealy Lane, Malahide",,Dublin,687929.52,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
59904,26/11/2015,"70 Castleheath, Malahide, Dublin",,Dublin,375000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
59907,26/11/2015,"8 Greenwood Ave, Blunden Dr, Malahide Rd Dublin 13",Dublin 13,Dublin,285000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
59917,26/11/2015,"Millview Cottage, Millview Raod, Malahide",,Dublin,330000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
59927,27/11/2015,"105 Greenwood Ave, Blunden Dr Malahide Rd, Dublin 13",Dublin 13,Dublin,295000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
59956,27/11/2015,"2 Chamley Park, Malahide, Dublin",,Dublin,825000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
59987,27/11/2015,"26 Burnell Court Northern Cross, City Junction, Malahide Rd Dublin 17",Dublin 3,Dublin,151000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
60103,27/11/2015,"No 16 Sleepy Hollow, Kinsealy Lane, Malahide",,Dublin,650000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
60135,30/11/2015,"5 Seafield Court, Malahide, Dublin",,Dublin,350000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
60146,30/11/2015,"8 Waterside Grove, Swords Rd, Malahide",,Dublin,260000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
60150,30/11/2015,"Apt 4 Mountfied Park, Malahide, Dublin",,Dublin,335000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
60216,02/12/2015,"34 Seabury Park, Malahide, Dublin",,Dublin,442000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
60346,04/12/2015,"35 Castleway, Kinsealy Lane, Malahide",,Dublin,665100.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
60352,04/12/2015,"42 Milford, Old Yellow Walls Rd, Malahide",,Dublin,575000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
60413,07/12/2015,"19 Coill Duibh Ave, Malahide",,Dublin,405300.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
60415,07/12/2015,"2 Coill Dubh Grove, Coill Dubh, Malahide",,Dublin,392070.48,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
60425,07/12/2015,"28 Waterside Drive, Swords Road, Malahide",,Dublin,169494.18,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
60426,07/12/2015,"3 Mountfield Park, Malahide, Dublin",,Dublin,245000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
60449,07/12/2015,"81 Castle Heath, Swords Rd, Malahide",,Dublin,290000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
60507,08/12/2015,"6 Parkside Boulevard, Malahide Road, Balgriffin",Dublin 13,Dublin,341403.08,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
60551,09/12/2015,"4 Parkside Boulevard, Parkside, Malahide Road",Dublin 16,Dublin,341403.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
60552,09/12/2015,"4 Templeview Close, Off Malahide Road, Clare Hall",Dublin 13,Dublin,245000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
60560,09/12/2015,"58 Marina Village, Malahide, Dublin",,Dublin,395000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
60624,10/12/2015,"28 Lissadel Wood, Malahide, Co Dublin",,Dublin,425000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
60633,10/12/2015,"36 Castleway, Malahide",,Dublin,682819.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,Malahide,Co. Dublin
60634,10/12/2015,"37 Waterside View, Warerside, Malahide Rd",,Dublin,180000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
60662,10/12/2015,"84 Inbhir Ide, Malahide, Dublin",,Dublin,400000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
60677,11/12/2015,"1 Castle Downs Rd, Seabury, Malahide",,Dublin,638000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
60693,11/12/2015,"12 Waterside Walk Swords Rd, Malahide, Dublin",,Dublin,387500.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
60701,11/12/2015,"14 The Lighthouse, Robswall, Malahide",,Dublin,216000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
60706,11/12/2015,"16 Gainsborough Court, Malahide, Dublin",,Dublin,475000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
60723,11/12/2015,"2 Lissadel Wood, Swords Rd, Malahide",,Dublin,370000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
60746,11/12/2015,"3 The Avenue, Robswall, Malahide",,Dublin,581497.79,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
60755,11/12/2015,"4  Coill Dhubh View, Malahide, County Dublin",,Dublin,480000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
60793,11/12/2015,"9 Old Estuary Mill, Malahide, Co Dublin",,Dublin,678414.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,Malahide,Co. Dublin
60805,11/12/2015,"Balsculty, Dublin Rd, Malahide",,Dublin,1450000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
60858,14/12/2015,"47 Milford, Malahide",,Dublin,545000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
60884,14/12/2015,"Southern Hills, Seamount Rd, Malahide",,Dublin,930000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
60926,15/12/2015,"386 Marina Village, Malahide, Dublin",,Dublin,310000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
60969,16/12/2015,"12 Parkside Avenue, Malahide Road",Dublin 13,Dublin,288539.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
61001,16/12/2015,"31 St Sylvester'S Villas, Malahide",,Dublin,440000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
61017,16/12/2015,"67 Galtrim Grange, Broomfield, Malahide",,Dublin,245000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
61068,17/12/2015,"12 Parkside Mews, Malahide Road, Balgriffin",Dublin 13,Dublin,332593.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
61080,17/12/2015,"16 Streamstown Wood, Streamstown Lane, Malahide",,Dublin,570000.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,Malahide,Co. Dublin
61117,17/12/2015,"40 Malahide Road, Artane, Dublin 5",,Dublin,295000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
61156,17/12/2015,"8 Parkside Mews, Parkside, Malahide Road",,Dublin,336997.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
61182,18/12/2015,"1 Parkside Avenue, Parkside, Malahide Road",Dublin 13,Dublin,308370.03,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
61190,18/12/2015,"11 Parkside Mews, Malahide, Dublin",,Dublin,317180.61,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
61234,18/12/2015,"21 Parkside Avenue, Parkside, Malahide Road",Dublin 13,Dublin,303964.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
61257,18/12/2015,"3 Parkside Avenue, Parkside, Malahide",,Dublin,303524.22,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
61366,19/12/2015,"29 Oak Hall, Malahide, Dublin",,Dublin,290000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
61372,21/12/2015,"101 Malahide Village, Dublin",,Dublin,285000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
61418,21/12/2015,"3 Coill Dubh View, Coill Dubh, Malahide",,Dublin,418502.2,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
61421,21/12/2015,"3 St Margarets Avenue, Malahide, Co. Dublin",,Dublin,440000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
61436,21/12/2015,"43 Waterside Drive, Waterside, Swords Road  Malahide",,Dublin,285000.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,Malahide,Co. Dublin
61458,21/12/2015,"64 Malahide Road, Clontarf",Dublin 3,Dublin,182000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
61521,22/12/2015,"12 Millview Lawns, Malahide, Dublin",,Dublin,668000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
61571,22/12/2015,"3 The Heights, Robswall, Malahide",,Dublin,587500.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
61589,22/12/2015,"4 The Heights, Robswall, Malahide",,Dublin,587500.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
61601,22/12/2015,"5 The Heights, Robswall, Malahide",,Dublin,587500.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
61607,22/12/2015,"6 The Heights, Robswall, Malahide",,Dublin,587500.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
61655,23/12/2015,"10 Coill Dubh Grove, Malahide",,Dublin,687224.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
61712,23/12/2015,"89 Burnell Sq, Northern Cross, Malahide Rd Dublin 17",Dublin 17,Dublin,225000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
61797,07/01/2016,"17 Parkside Avenue, Parkside, Malahide Road",Dublin 13,Dublin,288539.64,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
61875,08/01/2016,"No. 1 Coill Dubh Avenue, Coill Dubh, Malahide",,Dublin,704845.82,Yes,New Dwelling house /Apartment,greater than 125 sq metres,Malahide,Co. Dublin
61878,11/01/2016,"1 Oak Hall, Malahide",,Dublin,233481.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
61917,12/01/2016,"103A Malahide Rd, Donnycarney, Dublin 3",Dublin 3,Dublin,96000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
61979,14/01/2016,"3 Parkside Boulevard  Parkside, Malahide Road, Dublin",Dublin 17,Dublin,341403.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,Malahide,Co. Dublin
62084,15/01/2016,"White Gables, Swords Road, Malahide",,Dublin,2200000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
62091,18/01/2016,"15 Kings Hall, Waterside, Swords Road Malahide",,Dublin,240000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
62134,19/01/2016,"7 Mountfield Lawn, Malahide, Dublin",,Dublin,405000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
62210,21/01/2016,"23 Parkside Avenue, Parkside, Malahide Road",,Dublin,308369.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
62253,22/01/2016,"2 Coill Dubh View, Coill Dubh, Malahide",,Dublin,418501.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
62257,22/01/2016,"20 Streamstown Wood, Malahide",,Dublin,1190000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
62357,26/01/2016,"14 Coill Dubh Avenue, Coill Dubh, Malahide",,Dublin,400881.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
62394,27/01/2016,"157 Seapark, Coast Rd, Malahide",,Dublin,684315.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
62400,27/01/2016,"19 Mountfield Lawns, Malahide, Dublin",,Dublin,426000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
62465,28/01/2016,"6 Coill Dubh View, Malahide, County Dublin",,Dublin,422907.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
62528,29/01/2016,"5 Coill Dubh View, Coill Dubh, Malahide",,Dublin,418502.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
62530,29/01/2016,"53 Gainsborough Park, Malahide, Dublin",,Dublin,499000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
62583,01/02/2016,"Lisieux, Yellow Walls Rd, Malahide",,Dublin,630000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
62635,03/02/2016,"19 Parkside Avenue, Malahide Road, Balgriffin",Dublin 13,Dublin,308370.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
62694,04/02/2016,"4  Parkside Avenue, Parkside, Malahide Road",Dublin 13,Dublin,272248.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
62754,05/02/2016,"51 Parkview, Robswall, Malahide",,Dublin,287000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
63015,12/02/2016,"6 Coill Dubh Court, Coill Dubh, Malahide",,Dublin,427313.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
63118,16/02/2016,"Unit 3 Parkside Walk, Parkside, Malahide Road",,Dublin,279729.07,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
63138,17/02/2016,"11 Gainsborough Avenue, Malahide, Co. Dublin",Dublin 17,Dublin,400000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
63368,18/02/2016,"13 Dunard, Swords Road, Malahide",,Dublin,440528.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
63529,22/02/2016,"6 Parkside Walk, Parkside, Malahide Road",,Dublin,279729.07,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
63600,24/02/2016,"2 Parkside Mews, Parkside, Malahide Road",Dublin 13,Dublin,325991.18,Yes,New Dwelling house /Apartment,greater than 125 sq metres,Malahide,Co. Dublin
63616,24/02/2016,"38 St Margarets Rd, Malahide, Dublin",,Dublin,705000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
63627,24/02/2016,"8 Parkside Walk, Parkside, Malahide Rd",,Dublin,290302.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,Malahide,Co. Dublin
63693,26/02/2016,"11 Parkside Avenue, Parkside, Malahide Road",,Dublin,272246.7,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
63694,26/02/2016,"13 Castle Lawns, Seabury, Malahide",,Dublin,366000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
63696,26/02/2016,"14 Estuary Rd, Malahide, Dublin",,Dublin,394000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
63729,26/02/2016,"44 Mountfield Park, Seamount Rd, Malahide",,Dublin,300000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
63735,26/02/2016,"52 Seabury Rd, Malahide, Dublin",,Dublin,475000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
63758,26/02/2016,"Beausite, Grove Road, Malahide",,Dublin,950000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
63769,29/02/2016,"10 Coill Dubh View, Coill Dubh, Malahide",,Dublin,418502.2,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
63771,29/02/2016,"10 Doolin House, Clare Villge, Malahide Rd Dublin 17",Dublin 17,Dublin,175000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
63883,01/03/2016,"5 Parkside Walk, Parkside, Malahide Road  Clongriffin",,Dublin,322000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
63893,01/03/2016,"80 The Water Rill, Waterside Swords Rd, Malahide Dublin",,Dublin,260000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
63955,02/03/2016,"4 Parkside Walk, Parkside, Malahide Road  Co. Dublin",,Dublin,283700.43,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
63993,03/03/2016,"211 Marina Village, Malahide, Dublin",,Dublin,480000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
63995,03/03/2016,"22 Chalfont Rd, Malahide, Dublin",,Dublin,610000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
64001,03/03/2016,"28 Millview Lawns, Malahide, Dublin",,Dublin,618500.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
64006,03/03/2016,"31 The Crescent, Robswall, Malahide",,Dublin,717000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
64075,04/03/2016,"29 Mountfield Park, Malahide, Dublin",,Dublin,268000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
64165,07/03/2016,"6  The Terrace, Robswall, Malahide",,Dublin,387665.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
64183,08/03/2016,"27 The Water Rill, Waterside, Malahide",,Dublin,295000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
64268,10/03/2016,"21 Coill Dubh Avenue, Coill Dubh, Malahide",,Dublin,696035.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,Malahide,Co. Dublin
64270,10/03/2016,"27 Gainsborough Crescent, Malahide, Dublin",,Dublin,520000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
64273,10/03/2016,"33 Bawn Grove, Malahide, Dublin",,Dublin,445000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
64307,11/03/2016,"14 Coill Dubh View, Coill Dubh, Malahide",Dublin 1,Dublin,414096.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
64343,11/03/2016,"57 The Water Rill, Waterside, Swords Rd  Malahide",,Dublin,185500.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
64378,11/03/2016,"Rose Cottage, Swords Rd, Malahide",,Dublin,360000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
64379,11/03/2016,"The Crest, Seamount Rd, Malahide",,Dublin,587500.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
64431,15/03/2016,"17 Parkside Mews, Parkside, Malahide",,Dublin,308370.03,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
64450,15/03/2016,"8 Galtrim Grange, Malahide, Dublin",,Dublin,385000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
64456,16/03/2016,"1 Parkside Walk, Parkside, Malahide Rd",,Dublin,290302.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,Malahide,Co. Dublin
64553,18/03/2016,"30 Millview Lawns, Malahide, Dublin",,Dublin,620000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
64576,18/03/2016,"Savannah, Old Yellow Walls Road, Malahide",,Dublin,470000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
