Unnamed: 0,date_of_sale,address,postal_code,county,price,vat_exclusive,property_description,property_size,town,area_code
40825,25/09/2014,"2 Church Mews, Millbrook Lawns, Tallaght Dublin 24",Dublin 24,Dublin,110000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
40834,25/09/2014,"31 Deerpark Ave, Tallaght Dublin 24, Dublin",Dublin 24,Dublin,111000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
40888,26/09/2014,"19 The Grove, Kingswood Heights, Tallaght Dublin 24",Dublin 24,Dublin,311000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
40901,26/09/2014,"31 Tynan Hall, Kingswood, Tallaght",Dublin 24,Dublin,283500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
40947,29/09/2014,"13 Ellisborough Avenue, Tallaght",Dublin 24,Dublin,80000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
40952,29/09/2014,"16 Old Bawn Park, Tallaght, Dublin 24",Dublin 24,Dublin,270000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
41069,01/10/2014,"27 Seskin View Rd, Tallaght, Dublin 24",Dublin 24,Dublin,270000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
41134,02/10/2014,"69 Sundale Avenue, Tallaght, Dublin 24",,Dublin,135000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
41147,03/10/2014,"1 Hazel Grove Court, Tallaght, Dublin",Dublin 24,Dublin,108000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
41200,03/10/2014,"49 Swiftbrook Dr, Fortunestown Tallaght, Dublin 24",Dublin 24,Dublin,125000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
41880,08/10/2014,"34 Kiltipper Gate, Kiltipper Way, Tallaght Dublin 24",Dublin 24,Dublin,94500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
41916,09/10/2014,"13 Bancroft Ave, Tallaght, Dublin 24",Dublin 24,Dublin,299000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
42005,10/10/2014,"34 Parkwood Grove, Aylesbury, Tallaght",Dublin 24,Dublin,278500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
42151,15/10/2014,"31 Elmcastle Green, Kilnamanagh, Tallaght Dublin 24",Dublin 24,Dublin,271000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
42201,16/10/2014,"41 Old Court Manor, Tallaght, Dublin 24",Dublin 24,Dublin,285000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
42223,17/10/2014,"10 Kiltalown Court Jobstown, Tallaght Dublin 24, Dublin",Dublin 24,Dublin,117000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
42238,17/10/2014,"21 Ambervale, Cookstown, Tallaght Dublin 24",Dublin 24,Dublin,195000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
42248,17/10/2014,"276 Killenarden Est, Tallaght, Dublin 24",Dublin 24,Dublin,144500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
42269,17/10/2014,"53 Deerpark Ave, Tallaght Dublin 24, Dublin",Dublin 24,Dublin,124000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
42315,20/10/2014,"29A Maplewood Avenue, Springfield, Tallaght",Dublin 24,Dublin,136000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
42346,20/10/2014,"Apt.70C - Westend Gate, Tallaght, Dublin 24",Dublin 24,Dublin,96000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
42356,21/10/2014,"13 Russell Grove Russell Sq, Tallaght Dublin 24, Dublin",Dublin 24,Dublin,121000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
42394,22/10/2014,"28 Alderpark Court, Old Blessington Rd, Tallaght Dublin 24",Dublin 24,Dublin,112000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
42451,23/10/2014,"2 Mount Carmel Park, Firhouse, Tallaght",,Dublin,243000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
42560,24/10/2014,"4 Kiltipper View, Kiltipper Rd, Tallaght Dublin 24",Dublin 24,Dublin,233000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
42657,29/10/2014,"10E Newtown Park, Tallaght, Dublin 24",Dublin 24,Dublin,145000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
42897,03/11/2014,"Apt 82 Kiltipper Gate, Kiltipper Way, Tallaght Dublin 24",Dublin 24,Dublin,142000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
42907,04/11/2014,"15 Mayberry Park, Kilnamanagh, Tallaght",Dublin 24,Dublin,218000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
43005,06/11/2014,"73 Alderpark Court, Tallaght, Dublin 24",Dublin 24,Dublin,105000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
43050,07/11/2014,"4 Avonmore Dr, Tallaght, Dublin 24",Dublin 24,Dublin,180000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
43053,07/11/2014,"40 Corbally Ave, Westwood, Tallaght Dublin 24",Dublin 24,Dublin,255000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
43087,07/11/2014,"71 Dunmore Lawns, Kingswood, Tallaght",Dublin 24,Dublin,314000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
43186,11/11/2014,"66 Fernwood Avenue, Springfield, Tallaght",,Dublin,135000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
43201,12/11/2014,"11 Deerpark Lodge, Kiltipper Way, Tallaght Dublin 24",Dublin 24,Dublin,104950.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
43267,13/11/2014,"10 Carrigmore Dr, Aylesbury, Tallaght Dublin 24",Dublin 24,Dublin,232000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
43299,13/11/2014,"45 St Aongus Green, Tallaght, Dublin 24",Dublin 24,Dublin,185000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
43367,14/11/2014,"33 Pine Lawn, Old Bawn, Tallaght Dublin 24",Dublin 24,Dublin,292000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
43386,14/11/2014,"51 Carrigmore Road, Aylesbury, Tallaght",Dublin 24,Dublin,253000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
43450,17/11/2014,"47 Raheen Close, Springfield, Tallaght Dublin 24",Dublin 24,Dublin,195000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
43477,18/11/2014,"105 Old Bawn Rd, Tallaght, Dublin 24",Dublin 24,Dublin,287500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
43497,18/11/2014,"46 Raheen Ave, Springfield, Tallaght Dublin 24",Dublin 24,Dublin,211000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
43563,20/11/2014,"108 Balrothary Est, Tallaght, Dublin 24",Dublin 24,Dublin,213000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
43591,20/11/2014,"55 Castle Park, Tallaght Dublin 24, Dublin",Dublin 24,Dublin,185000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
43604,20/11/2014,"Apartment 46, Tuansgate, Tallaght",Dublin 24,Dublin,115000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
43669,21/11/2014,"51 Ellensborough Lodge, Kiltipper Rd, Tallaght Dublin 24",Dublin 24,Dublin,188000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
43713,24/11/2014,"155 A Killinarden Estate, Tallaght, Dublin 24",,Dublin,92000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
43762,25/11/2014,"14 Treepark Dr, Kilnamanagh, Tallaght Dublin 24",Dublin 24,Dublin,210000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
43781,25/11/2014,"6 Bancroft Grove, Tallaght, Dublin 24",Dublin 24,Dublin,322500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
43822,26/11/2014,"5 De Selby Dr, Blessington Rd, Tallaght Dublin 24",Dublin 24,Dublin,155000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
43836,27/11/2014,"10 Newtown Park, Tallaght, Dublin 24",Dublin 24,Dublin,260000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
43860,27/11/2014,"28 Montpellier View, Tallaght, Dublin 24",,Dublin,95000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
43872,27/11/2014,"38 Brookmount, Tallaght, Dublin 24",Dublin 24,Dublin,315000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
43961,28/11/2014,"33 Cairnwood Court, Tallaght, Dublin 24",Dublin 24,Dublin,222000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
44043,01/12/2014,"17 Pineview Grove, Aylesbury, Tallaght Dublin 24",Dublin 24,Dublin,273000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
44048,01/12/2014,"20 Swiftbrook Close, Tallaght, Dublin 24",Dublin 24,Dublin,100000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
44071,01/12/2014,"69 Maplewood Ave, Tallaght Dublin 24, Dublin",Dublin 24,Dublin,160000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
44201,04/12/2014,"14 Kilcarrig Close, Fettercairn, Tallaght Dublin 24",Dublin 24,Dublin,141000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
44225,04/12/2014,"38 Westend Gate, Cookstown Way, Tallaght",Dublin 24,Dublin,180000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
44244,04/12/2014,"66A Fernwood Ave, Springfield, Tallaght",,Dublin,165000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
44275,05/12/2014,"110 Lanndale Lawns, Springfield, Tallaght Dublin 24",Dublin 24,Dublin,172500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
44328,05/12/2014,"49E Virginia Hall, Belgard Sq West, Tallaght Dublin 24",Dublin 24,Dublin,85000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
44343,05/12/2014,"73 St Maelruans Park, Old Bawn Rd, Tallaght Dublin 24",Dublin 24,Dublin,285000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
44344,05/12/2014,"74D Allen Hall, Belgard Sq West, Tallaght Dublin 24",Dublin 24,Dublin,85000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
44400,08/12/2014,"23 Tymon Farm, Tymon Lane, Tallaght",Dublin 24,Dublin,151649.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
44432,09/12/2014,"10 Bawnlea Green, Tallaght, Dublin 24",Dublin 24,Dublin,108000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
44584,10/12/2014,"27 Brookview Crescent Brookfield, Tallaght, Dublin",Dublin 24,Dublin,95000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
44587,10/12/2014,"3 Watermill Grove, Old Bawn, Tallaght",,Dublin,260000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
44873,12/12/2014,"33 Marlfield Green Kiltipper Way, Tallaght, Dublin",Dublin 24,Dublin,237000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
44878,12/12/2014,"37 Maplewood Park, Springfield Estate, Tallaght Dublin 24",Dublin 24,Dublin,192000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
44932,14/12/2014,"12 Bolbrook Dr, Tallaght, Dublin 24",Dublin 24,Dublin,212000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
45065,16/12/2014,"277 Glenview Park, Tallaght, Dublin 24",Dublin 24,Dublin,305000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
45117,17/12/2014,"109 Westend Gate, Old Blessington Rd, Tallaght",Dublin 24,Dublin,108000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
45118,17/12/2014,"11 Ardmor Close, Tallaght, Dublin",Dublin 24,Dublin,127000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
45143,17/12/2014,"22 Birchwood Close, Springfield, Tallaght Dublin 24",Dublin 24,Dublin,160000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
45152,17/12/2014,"3 Russell Cresent, Tallaght, Dublin24",,Dublin,85000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
45157,17/12/2014,"302 The Crescent, Belgard Heights, Tallaght",,Dublin,245000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
45253,18/12/2014,"10 Swiftbrook Close, Tallaght, Dublin 24",Dublin 24,Dublin,100000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
45270,18/12/2014,"16 St Aongus Hall, Belgard Sq West, Tallaght Dublin 24",Dublin 24,Dublin,145000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
45329,18/12/2014,"4 Drumcairn Ave Fettercairn, Tallaght Dublin 24, Dublin",Dublin 24,Dublin,126000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
45385,18/12/2014,"Apartment 40 Tuansgate, The Square, Tallaght",Dublin 24,Dublin,147000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
45459,19/12/2014,"14 Marlfield Green, Kiltipper, Tallaght Dublin 24",Dublin 24,Dublin,150000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
45549,19/12/2014,"35 De Selby Green, Tallaght, Dublin 24",,Dublin,155000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
45728,20/12/2014,"67 Maplewood Park, Springfield, Tallaght Dublin 24",Dublin 24,Dublin,181500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
45742,22/12/2014,"10 Deerpark Square, Kiltiper, Tallaght",Dublin 24,Dublin,130000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
45931,22/12/2014,"41 Exchange Hall, Belgard Square North, Tallaght",,Dublin,96180.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
46011,22/12/2014,"7 Montpelier View, Tallaght, Dublin 24",Dublin 24,Dublin,100760.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
46018,22/12/2014,"73 Suncroft Dr, Mountain View, Tallaght Dublin 24",Dublin 15,Dublin,135000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
46027,22/12/2014,"8 Ellensborough Walk, Kiltipper Way, Tallaght Dublin 24",Dublin 24,Dublin,251899.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
46277,24/12/2014,"75 Birchwood Heights, Tallaght, Dublin 24",Dublin 24,Dublin,174000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
46295,30/12/2014,"93 The Dale, Belgard Heights, Tallaght Dublin 24",Dublin 24,Dublin,300000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
46431,09/01/2015,"2 Ellensborough Way, Kiltipper Rd, Tallaght Dublin 24",Dublin 24,Dublin,332000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
46439,09/01/2015,"26 Montpelier View, Tallaght, Dublin 24",Dublin 24,Dublin,85000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
46527,13/01/2015,"55 Alderwood Ave, Tallaght, Dublin 24",Dublin 24,Dublin,172000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
46543,14/01/2015,"1 Alderwood Rise, Springfield, Tallaght Dublin 24",Dublin 24,Dublin,187000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
46613,15/01/2015,"69 Russell Lawns Russell Sq, Jobstown, Tallaght Dublin 24",Dublin 24,Dublin,120000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
46635,16/01/2015,"11 St Maelruain'S Park, Old Bawn, Tallaght",Dublin 24,Dublin,210000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
46646,16/01/2015,"19 Kilcarrig Crescent, Tallaght, Dublin 24",Dublin 24,Dublin,140000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
46746,20/01/2015,"108 Seskin View Rd, Old Bawn, Tallaght Dublin 24",Dublin 24,Dublin,240000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
46865,22/01/2015,"39 Deerpark Place, Kiltipper, Tallaght Dublin 24",Dublin 24,Dublin,183000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
46868,22/01/2015,"4 Homelawn Road, Tallaght, Dublin 24",,Dublin,174000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
46885,23/01/2015,"1 Elder Heath Avenue, Kiltipper Road, Tallaght",Dublin 24,Dublin,237884.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Tallaght,Dublin 24
46886,23/01/2015,"10 D Newtown Park, Tallaght, Dublin 24",Dublin 24,Dublin,145000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
46890,23/01/2015,"10A Newtown Park, Tallaght, Dublin 24",Dublin 24,Dublin,160000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
46891,23/01/2015,"10B Newtown Park, Tallaght, Dublin 24",Dublin 24,Dublin,145000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
47046,27/01/2015,"11 Forest Lawn, Kingswood, Tallaght",Dublin 24,Dublin,230000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
47053,27/01/2015,"2 Elder Heath Woods, Kiltipper Road, Tallaght",Dublin 24,Dublin,237884.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Tallaght,Dublin 24
47067,27/01/2015,"61 Tamarisk Way, Kilnamanagh, Tallaght",Dublin 24,Dublin,272000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
47272,28/01/2015,"31 Tuansgate, Tallaght, Dublin 24",Dublin 24,Dublin,120000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
47510,30/01/2015,"37 Seskin View Rd, Old Bawn, Tallaght Dublin 24",Dublin 24,Dublin,250000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
47846,09/02/2015,"1 Bawnlea Drive, Tallaght, Dublin 24",Dublin 24,Dublin,85500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
47857,09/02/2015,"17 Hazelgrove Est, Killinarden Heights, Tallaght Dublin 24",Dublin 24,Dublin,151500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
47915,09/02/2015,"Doddervale House, Tallaght, Dublin 24",,Dublin,325747.07,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
48003,12/02/2015,"13 Kilmartin Dr, Fettercairn, Tallaght Dublin 24",Dublin 24,Dublin,145000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
48160,16/02/2015,"2 Donomore Avenue, Tallaght, Dublin 24",Dublin 24,Dublin,126000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
48181,16/02/2015,"64 Kiltipper Drive, Aylesbury, Tallaght",Dublin 24,Dublin,289000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
48249,18/02/2015,"13 Brookview Green, Tallaght, Dublin 24",Dublin 24,Dublin,60000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
48311,19/02/2015,"25 Tymon Crescent, Old Bawn, Tallaght",,Dublin,270000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
48363,20/02/2015,"15 Westend Gate, Cookstown Way, Tallaght Dublin 24",Dublin 24,Dublin,154000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
48403,20/02/2015,"72 Bancroft Ave, Tallaght, Dublin 24",Dublin 24,Dublin,326000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
48462,24/02/2015,"133 Seskin Court, Tallaght",Dublin 24,Dublin,145000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
48464,24/02/2015,"15 Sundale Grove, Tallaght, Co Dublin",,Dublin,125000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
48476,24/02/2015,"35 Heatherview Close, Aylesbury, Tallaght Dublin 24",Dublin 24,Dublin,255000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
48507,25/02/2015,"17 The Park, Kingswood, Tallaght Dublin 24",Dublin 24,Dublin,273000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
48550,25/02/2015,"Apt 40, Exchange Hall, Tallaght Dublin 24",Dublin 24,Dublin,156000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
48563,26/02/2015,"13 Inis Thiar, Oldbawn, Tallaght Dublin 24",Dublin 24,Dublin,268000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
48609,26/02/2015,"Apt 124A De Selby Park, Tallaght, Dublin 24",Dublin 24,Dublin,75000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
48615,27/02/2015,"1 Kiltipper Gate, Tallaght, Dublin 24",Dublin 24,Dublin,140000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
48703,27/02/2015,"8 Belfry Grove, Citywest Rd, Tallaght Dublin 24",Dublin 24,Dublin,105000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
48707,27/02/2015,"85 Deerpark Place, Kiltipper Rd, Tallaght Dublin 24",Dublin 24,Dublin,155000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
48891,06/03/2015,"350 The Lawn, Belgard Heights, Tallaght Dublin 24",Dublin 24,Dublin,250000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
48892,06/03/2015,"364 The Grove, Belgard Heights, Tallaght Dublin 24",Dublin 24,Dublin,250000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
48923,07/03/2015,"10 Deselby Lane, Tallaght Dublin 24, Dublin",Dublin 24,Dublin,80000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
48930,09/03/2015,"1 The Park, Millbrook Lawns, Tallaght",Dublin 24,Dublin,242500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
48952,09/03/2015,"5 Sundale Grove, Mountain View, Tallaght",Dublin 24,Dublin,110000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
49004,10/03/2015,"93 Watergate, Tallaght, Dublin 24",Dublin 24,Dublin,205000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
49160,13/03/2015,"5 Bancroft Ave, Tallaght, Dublin",Dublin 24,Dublin,333000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
49197,15/03/2015,"53 Bancroft Ave, Tallaght, Dublin 24",Dublin 24,Dublin,250000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
49210,16/03/2015,"24 Kiltipper Ave, Aylesbury, Tallaght Dublin 24",Dublin 24,Dublin,280000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
49211,16/03/2015,"25 Ard Mor Ave, Tallaght, Dublin 24",Dublin 24,Dublin,130000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
49272,19/03/2015,"10 Ard Mor Ave, Fortunestown, Tallaght Dublin 24",Dublin 24,Dublin,141000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
49294,19/03/2015,"41 Westend Gate, Tallaght, Dublin 24",Dublin 24,Dublin,150000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
49355,20/03/2015,"4 Swiftbrook Ave, Fortunestown Tallaght, Dublin 24",Dublin 24,Dublin,110000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
49384,20/03/2015,"8 Parkhill Way, Kilnamanagh, Tallaght",Dublin 24,Dublin,230000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
49396,23/03/2015,"105 Exchange Hall, Belgard Sq North, Tallaght",Dublin 24,Dublin,74000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
49397,23/03/2015,"106 Exchange Hall, Belgard Sq North, Tallaght",Dublin 24,Dublin,84000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
49403,23/03/2015,"140 Exchange Hall, Belgard Sq North, Tallaght",Dublin 24,Dublin,84000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
49404,23/03/2015,"141 Exchange Hall, Belgard Sq North, Tallaght",Dublin 24,Dublin,74000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
49446,24/03/2015,"25 Pairc Gleann Trasna, Aylesbury, Tallaght",,Dublin,15000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
49480,25/03/2015,"2 Newtown Park, Tallaght, Dublin 24",Dublin 24,Dublin,267000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
49498,25/03/2015,"36 Maplewood Ave, Springfield, Tallaght Dublin 24",Dublin 24,Dublin,177500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
49616,27/03/2015,"3 Westpark, Tallaght, Dublin 24",Dublin 24,Dublin,260000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
49622,27/03/2015,"37 The Rise, Kingswood Heights, Tallaght",Dublin 24,Dublin,257500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
49629,27/03/2015,"46 Avonbeg Rd, Tallaght, Dublin 24",Dublin 24,Dublin,185000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
49641,27/03/2015,"55 Killakee Park, Firhouse Rd, Tallaght Dublin 24",Dublin 24,Dublin,335000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
49679,30/03/2015,"15 Bancroft Ave, Tallaght, Dublin 24",Dublin 24,Dublin,310000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
49709,30/03/2015,"69 Deerpark Close, Kiltipper Way, Tallaght",Dublin 24,Dublin,147000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
49729,31/03/2015,"12 Alderwood Court, Springfield, Tallaght Dublin 24",Dublin 24,Dublin,188000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
49732,31/03/2015,"124 Castle Park, Tallaght, Dublin 24",Dublin 24,Dublin,135000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
49830,01/04/2015,"7 Bolbrook Villas, Tallaght, Dublin 24",Dublin 24,Dublin,200000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
